NTS 1 2016;MXO;04/16/16;10:00;Field 1;Pool A;Gold;4;xx;Bareback Riders;1;6;London Scorpions
NTS 1 2016;MXO;04/16/16;10:00;Field 2;Pool A;Gold;4;xx;Canterbury Cougars;2;3;Thames Valley Vikings
NTS 1 2016;MXO;04/16/16;10:00;Field 3;Pool B;Gold;4;xx;Tumeke Sports;5;1;CSSC Phantoms
NTS 1 2016;MXO;04/16/16;10:00;Field 4;Pool B;Gold;4;xx;Oxford Touch;3;5;London Galaxy
NTS 1 2016;MXO;04/16/16;10:30;Field 1;Pool C;Gold;4;xx;Hot Custard;7;1;Nottingham Hoods
NTS 1 2016;MXO;04/16/16;10:30;Field 2;Pool C;Gold;4;xx;Cambridge Bees;3;3;Galaxy Knights
NTS 1 2016;MXO;04/16/16;10:30;Field 3;Pool D;Gold;4;xx;Cambridge Hornets;5;4;Manchester Chargers
NTS 1 2016;MXO;04/16/16;10:30;Field 4;Pool D;Gold;4;xx;Bristol Fijians;1;8;Wigan Touch Warriors
NTS 1 2016;MXO;04/16/16;11:00;Field 1;Pool B;Gold;4;xx;Tumeke Sports;2;1;London Galaxy
NTS 1 2016;MXO;04/16/16;11:00;Field 2;Pool B;Gold;4;xx;CSSC Phantoms;3;2;Oxford Touch
NTS 1 2016;MXO;04/16/16;11:00;Field 3;Pool A;Gold;4;xx;Bareback Riders;5;2;Canterbury Cougars
NTS 1 2016;MXO;04/16/16;11:00;Field 4;Pool A;Gold;4;xx;Thames Valley Vikings;1;6;London Scorpions
NTS 1 2016;MXO;04/16/16;11:30;Field 1;Pool D;Gold;4;xx;Cambridge Hornets;4;4;Wigan Touch Warriors
NTS 1 2016;MXO;04/16/16;11:30;Field 2;Pool D;Gold;4;xx;Manchester Chargers;3;5;Bristol Fijians
NTS 1 2016;MXO;04/16/16;11:30;Field 3;Pool C;Gold;4;xx;Hot Custard;5;0;Cambridge Bees
NTS 1 2016;MXO;04/16/16;11:30;Field 4;Pool C;Gold;4;xx;Galaxy Knights;1;6;Nottingham Hoods
NTS 1 2016;MXO;04/16/16;12:00;Field 1;Pool A;Gold;4;xx;Bareback Riders;1;3;Thames Valley Vikings
NTS 1 2016;MXO;04/16/16;12:00;Field 2;Pool A;Gold;4;xx;London Scorpions;4;3;Canterbury Cougars
NTS 1 2016;MXO;04/16/16;12:00;Field 3;Pool B;Gold;4;xx;Tumeke Sports;4;0;Oxford Touch
NTS 1 2016;MXO;04/16/16;12:00;Field 4;Pool B;Gold;4;xx;London Galaxy;2;2;CSSC Phantoms
NTS 1 2016;MXO;04/16/16;12:30;Field 1;Pool C;Gold;4;xx;Hot Custard;7;2;Galaxy Knights
NTS 1 2016;MXO;04/16/16;12:30;Field 2;Pool C;Gold;4;xx;Nottingham Hoods;4;1;Cambridge Bees
NTS 1 2016;MXO;04/16/16;12:30;Field 3;Pool D;Gold;4;xx;Cambridge Hornets;4;2;Bristol Fijians
NTS 1 2016;MXO;04/16/16;12:30;Field 4;Pool D;Gold;4;xx;Wigan Touch Warriors;9;0;Manchester Chargers
NTS 1 2016;MXO;04/16/16;13:30;Field 1;¼;Bronze;2;xx;Bareback Riders;7;2;Oxford Touch
NTS 1 2016;MXO;04/16/16;13:30;Field 2;¼;Bronze;2;xx;CSSC Phantoms;4;1;Canterbury Cougars
NTS 1 2016;MXO;04/16/16;13:30;Field 3;¼;Bronze;2;xx;Cambridge Bees;5;4;Manchester Chargers
NTS 1 2016;MXO;04/16/16;13:30;Field 4;¼;Bronze;2;xx;Bristol Fijians;6;3;Galaxy Knights
NTS 1 2016;MXO;04/16/16;14:10;Field 1;¼;Gold;2;xx;London Scorpions;3;2;London Galaxy
NTS 1 2016;MXO;04/16/16;14:10;Field 2;¼;Gold;2;xx;Tumeke Sports;4;0;Thames Valley Vikings
NTS 1 2016;MXO;04/16/16;14:10;Field 3;¼;Gold;2;xx;Hot Custard;6;0;Cambridge Hornets
NTS 1 2016;MXO;04/16/16;14:10;Field 4;¼;Gold;2;xx;Wigan Touch Warriors;6;1;Nottingham Hoods
NTS 1 2016;MXO;04/16/16;14:50;Field 1;Semifinal;Bronze;2;xx;Bareback Riders;4;3;Bristol Fijians
NTS 1 2016;MXO;04/16/16;14:50;Field 2;Semifinal;Bronze;2;xx;CSSC Phantoms;6;1;Cambridge Bees
NTS 1 2016;MXO;04/16/16;14:50;Field 3;Semifinal;Wood;2;xx;Oxford Touch;6;1;Galaxy Knights
NTS 1 2016;MXO;04/16/16;14:50;Field 4;Semifinal;Wood;2;xx;Canterbury Cougars;4;3;Manchester Chargers
NTS 1 2016;MXO;04/16/16;15:30;Field 1;Semifinal;Gold;2;xx;London Scorpions;1;2;Wigan Touch Warriors
NTS 1 2016;MXO;04/16/16;15:30;Field 2;Semifinal;Gold;2;xx;Tumeke Sports;2;1;Hot Custard
NTS 1 2016;MXO;04/16/16;15:30;Field 3;Semifinal;Silver;2;xx;London Galaxy;5;4;Nottingham Hoods
NTS 1 2016;MXO;04/16/16;15:30;Field 4;Semifinal;Silver;2;xx;Thames Valley Vikings;1;3;Cambridge Hornets
NTS 1 2016;MXO;04/16/16;16:10;Field 1;Final;Bronze;2;xx;Bareback Riders;3;4;CSSC Phantoms
NTS 1 2016;MXO;04/16/16;16:10;Field 2;Final;Wood;2;xx;Oxford Touch;2;4;Canterbury Cougars
NTS 1 2016;MXO;04/16/16;16:50;Field 1;Final;Silver;2;xx;London Galaxy;4;6;Cambridge Hornets
NTS 1 2016;MXO;04/16/16;17:30;Field 1;Final;Gold;2;xx;Wigan Touch Warriors;5;4;Tumeke Sports
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
NTS 2 2016;MXO;04/30/16;10:00;Field 1;Pool A;Gold;4;xx;Wigan Touch Warriors;5;3;Cambridge Bees
NTS 2 2016;MXO;04/30/16;10:00;Field 2;Pool A;Gold;4;xx;Galaxy Knights;2;9;Cambridge Hornets
NTS 2 2016;MXO;04/30/16;10:00;Field 3;Pool B;Gold;4;xx;London Scorpions;2;3;Bareback Riders
NTS 2 2016;MXO;04/30/16;10:00;Field 4;Pool B;Gold;4;xx;Oxford Touch;6;5;Nottingham Hoods
NTS 2 2016;MXO;04/30/16;10:30;Field 1;Pool C;Gold;4;xx;Tumeke Sports;4;2;CSSC Phantoms
NTS 2 2016;MXO;04/30/16;10:30;Field 2;Pool C;Gold;4;xx;Manchester Chargers;1;6;London Galaxy
NTS 2 2016;MXO;04/30/16;10:30;Field 3;Pool D;Gold;4;xx;Hot Custard;4;1;Bristol Fijians
NTS 2 2016;MXO;04/30/16;10:30;Field 4;Pool D;Gold;4;xx;Canterbury Cougars;3;4;Thames Valley Vikings
NTS 2 2016;MXO;04/30/16;11:00;Field 1;Pool B;Gold;4;xx;London Scorpions;6;2;Nottingham Hoods
NTS 2 2016;MXO;04/30/16;11:00;Field 2;Pool B;Gold;4;xx;Bareback Riders;6;1;Oxford Touch
NTS 2 2016;MXO;04/30/16;11:00;Field 3;Pool A;Gold;4;xx;Wigan Touch Warriors;11;1;Galaxy Knights
NTS 2 2016;MXO;04/30/16;11:00;Field 4;Pool A;Gold;4;xx;Cambridge Hornets;6;4;Cambridge Bees
NTS 2 2016;MXO;04/30/16;11:30;Field 1;Pool D;Gold;4;xx;Hot Custard;5;0;Thames Valley Vikings
NTS 2 2016;MXO;04/30/16;11:30;Field 2;Pool D;Gold;4;xx;Bristol Fijians;5;4;Canterbury Cougars
NTS 2 2016;MXO;04/30/16;11:30;Field 3;Pool C;Gold;4;xx;Tumeke Sports;6;2;Manchester Chargers
NTS 2 2016;MXO;04/30/16;11:30;Field 4;Pool C;Gold;4;xx;London Galaxy;8;1;CSSC Phantoms
NTS 2 2016;MXO;04/30/16;12:00;Field 1;Pool A;Gold;4;xx;Wigan Touch Warriors;2;2;Cambridge Hornets
NTS 2 2016;MXO;04/30/16;12:00;Field 2;Pool A;Gold;4;xx;Cambridge Bees;5;1;Galaxy Knights
NTS 2 2016;MXO;04/30/16;12:00;Field 3;Pool B;Gold;4;xx;London Scorpions;6;5;Oxford Touch
NTS 2 2016;MXO;04/30/16;12:00;Field 4;Pool B;Gold;4;xx;Nottingham Hoods;0;6;Bareback Riders
NTS 2 2016;MXO;04/30/16;12:30;Field 1;Pool C;Gold;4;xx;Tumeke Sports;4;1;London Galaxy
NTS 2 2016;MXO;04/30/16;12:30;Field 2;Pool C;Gold;4;xx;CSSC Phantoms;4;3;Manchester Chargers
NTS 2 2016;MXO;04/30/16;12:30;Field 3;Pool D;Gold;4;xx;Hot Custard;8;1;Canterbury Cougars
NTS 2 2016;MXO;04/30/16;12:30;Field 4;Pool D;Gold;4;xx;Thames Valley Vikings;1;4;Bristol Fijians
NTS 2 2016;MXO;04/30/16;13:30;Field 1;¼;Bronze;2;xx;Cambridge Bees;3;4;Nottingham Hoods
NTS 2 2016;MXO;04/30/16;13:30;Field 2;¼;Bronze;2;xx;Oxford Touch;5;3;Galaxy Knights
NTS 2 2016;MXO;04/30/16;13:30;Field 3;¼;Bronze;2;xx;CSSC Phantoms;5;4;Canterbury Cougars
NTS 2 2016;MXO;04/30/16;13:30;Field 4;¼;Bronze;2;xx;Thames Valley Vikings;3;5;Manchester Chargers
NTS 2 2016;MXO;04/30/16;14:10;Field 1;¼;Gold;2;xx;Wigan Touch Warriors;5;4;London Scorpions
NTS 2 2016;MXO;04/30/16;14:10;Field 2;¼;Gold;2;xx;Bareback Riders;3;0;Cambridge Hornets
NTS 2 2016;MXO;04/30/16;14:10;Field 3;¼;Gold;2;xx;Tumeke Sports;4;2;Bristol Fijians
NTS 2 2016;MXO;04/30/16;14:10;Field 4;¼;Gold;2;xx;Hot Custard;5;3;London Galaxy
NTS 2 2016;MXO;04/30/16;14:50;Field 1;Semifinal;Bronze;2;xx;Nottingham Hoods;4;2;Manchester Chargers
NTS 2 2016;MXO;04/30/16;14:50;Field 2;Semifinal;Bronze;2;xx;Oxford Touch;2;5;CSSC Phantoms
NTS 2 2016;MXO;04/30/16;14:50;Field 3;Semifinal;Wood;2;xx;Cambridge Bees;1;2;Thames Valley Vikings
NTS 2 2016;MXO;04/30/16;14:50;Field 4;Semifinal;Wood;2;xx;Galaxy Knights;1;9;Canterbury Cougars
NTS 2 2016;MXO;04/30/16;15:30;Field 1;Semifinal;Gold;2;xx;Wigan Touch Warriors;7;6;Hot Custard
NTS 2 2016;MXO;04/30/16;15:30;Field 2;Semifinal;Gold;2;xx;Bareback Riders;3;4;Tumeke Sports
NTS 2 2016;MXO;04/30/16;15:30;Field 3;Semifinal;Silver;2;xx;London Scorpions;6;4;London Galaxy
NTS 2 2016;MXO;04/30/16;15:30;Field 4;Semifinal;Silver;2;xx;Cambridge Hornets;5;3;Bristol Fijians
NTS 2 2016;MXO;04/30/16;16:10;Field 1;Final;Bronze;2;xx;Nottingham Hoods;2;4;CSSC Phantoms
NTS 2 2016;MXO;04/30/16;16:10;Field 2;Final;Wood;2;xx;Thames Valley Vikings;4;3;Canterbury Cougars
NTS 2 2016;MXO;04/30/16;16:50;Field 1;Final;Silver;2;xx;London Scorpions;6;4;Cambridge Hornets
NTS 2 2016;MXO;04/30/16;17:30;Field 1;Final;Gold;2;xx;Wigan Touch Warriors;6;3;Tumeke Sports
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
NTS 3 2016;MXO;05/28/16;10:00;Field 1;Pool A;Gold;4;xx;Wigan Touch Warriors;8;3;Manchester Chargers
NTS 3 2016;MXO;05/28/16;10:00;Field 2;Pool A;Gold;4;xx;Galaxy Knights;2;6;Bristol Fijians
NTS 3 2016;MXO;05/28/16;10:00;Field 3;Pool B;Gold;4;xx;Bareback Riders;4;3;Nottingham Hoods
NTS 3 2016;MXO;05/28/16;10:00;Field 4;Pool B;Gold;4;xx;Thames Valley Vikings;4;5;Cambridge Hornets
NTS 3 2016;MXO;05/28/16;10:30;Field 1;Pool C;Gold;4;xx;Tumeke Sports;6;3;Oxford Touch
NTS 3 2016;MXO;05/28/16;10:30;Field 2;Pool C;Gold;4;xx;Canterbury Cougars;6;7;London Scorpions
NTS 3 2016;MXO;05/28/16;10:30;Field 3;Pool D;Gold;4;xx;Hot Custard;7;1;CSSC Phantoms
NTS 3 2016;MXO;05/28/16;10:30;Field 4;Pool D;Gold;4;xx;Cambridge Bees;2;7;London Galaxy
NTS 3 2016;MXO;05/28/16;11:00;Field 1;Pool B;Gold;4;xx;Bareback Riders;4;6;Cambridge Hornets
NTS 3 2016;MXO;05/28/16;11:00;Field 2;Pool B;Gold;4;xx;Nottingham Hoods;2;7;Thames Valley Vikings
NTS 3 2016;MXO;05/28/16;11:00;Field 3;Pool A;Gold;4;xx;Wigan Touch Warriors;7;1;Galaxy Knights
NTS 3 2016;MXO;05/28/16;11:00;Field 4;Pool A;Gold;4;xx;Bristol Fijians;5;2;Manchester Chargers
NTS 3 2016;MXO;05/28/16;11:30;Field 1;Pool D;Gold;4;xx;Hot Custard;3;3;London Galaxy
NTS 3 2016;MXO;05/28/16;11:30;Field 2;Pool D;Gold;4;xx;CSSC Phantoms;6;2;Cambridge Bees
NTS 3 2016;MXO;05/28/16;11:30;Field 3;Pool C;Gold;4;xx;Tumeke Sports;3;3;Canterbury Cougars
NTS 3 2016;MXO;05/28/16;11:30;Field 4;Pool C;Gold;4;xx;London Scorpions;9;2;Oxford Touch
NTS 3 2016;MXO;05/28/16;12:00;Field 1;Pool A;Gold;4;xx;Wigan Touch Warriors;3;1;Bristol Fijians
NTS 3 2016;MXO;05/28/16;12:00;Field 2;Pool A;Gold;4;xx;Manchester Chargers;3;0;Galaxy Knights
NTS 3 2016;MXO;05/28/16;12:00;Field 3;Pool B;Gold;4;xx;Bareback Riders;6;3;Thames Valley Vikings
NTS 3 2016;MXO;05/28/16;12:00;Field 4;Pool B;Gold;4;xx;Cambridge Hornets;6;5;Nottingham Hoods
NTS 3 2016;MXO;05/28/16;12:30;Field 1;Pool C;Gold;4;xx;Tumeke Sports;4;4;London Scorpions
NTS 3 2016;MXO;05/28/16;12:30;Field 2;Pool C;Gold;4;xx;Oxford Touch;1;5;Canterbury Cougars
NTS 3 2016;MXO;05/28/16;12:30;Field 3;Pool D;Gold;4;xx;Hot Custard;9;2;Cambridge Bees
NTS 3 2016;MXO;05/28/16;12:30;Field 4;Pool D;Gold;4;xx;London Galaxy;5;0;CSSC Phantoms
NTS 3 2016;MXO;05/28/16;13:30;Field 1;¼;Bronze;2;xx;Manchester Chargers;4;3;Nottingham Hoods
NTS 3 2016;MXO;05/28/16;13:30;Field 2;¼;Bronze;2;xx;Thames Valley Vikings;3;2;Galaxy Knights
NTS 3 2016;MXO;05/28/16;13:30;Field 3;¼;Bronze;2;xx;Canterbury Cougars;5;1;Cambridge Bees
NTS 3 2016;MXO;05/28/16;13:30;Field 4;¼;Bronze;2;xx;CSSC Phantoms;6;2;Oxford Touch
NTS 3 2016;MXO;05/28/16;14:10;Field 1;¼;Gold;2;xx;Wigan Touch Warriors;6;3;Bareback Riders
NTS 3 2016;MXO;05/28/16;14:10;Field 2;¼;Gold;2;xx;Cambridge Hornets;3;4;Bristol Fijians
NTS 3 2016;MXO;05/28/16;14:10;Field 3;¼;Gold;2;xx;London Scorpions;6;5;London Galaxy
NTS 3 2016;MXO;05/28/16;14:10;Field 4;¼;Gold;2;xx;Hot Custard;5;4;Tumeke Sports
NTS 3 2016;MXO;05/28/16;14:50;Field 1;Semifinal;Bronze;2;xx;Manchester Chargers;6;4;CSSC Phantoms
NTS 3 2016;MXO;05/28/16;14:50;Field 2;Semifinal;Bronze;2;xx;Thames Valley Vikings;2;0;Canterbury Cougars
NTS 3 2016;MXO;05/28/16;14:50;Field 3;Semifinal;Wood;2;xx;Nottingham Hoods;2;4;Oxford Touch
NTS 3 2016;MXO;05/28/16;14:50;Field 4;Semifinal;Wood;2;xx;Galaxy Knights;6;3;Cambridge Bees
NTS 3 2016;MXO;05/28/16;15:30;Field 1;Semifinal;Gold;2;xx;Wigan Touch Warriors;6;2;Hot Custard
NTS 3 2016;MXO;05/28/16;15:30;Field 2;Semifinal;Gold;2;xx;Bristol Fijians;2;7;London Scorpions
NTS 3 2016;MXO;05/28/16;15:30;Field 3;Semifinal;Silver;2;xx;Bareback Riders;2;8;Tumeke Sports
NTS 3 2016;MXO;05/28/16;15:30;Field 4;Semifinal;Silver;2;xx;Cambridge Hornets;4;5;London Galaxy
NTS 3 2016;MXO;05/28/16;16:10;Field 1;Final;Bronze;2;xx;Manchester Chargers;5;4;Thames Valley Vikings
NTS 3 2016;MXO;05/28/16;16:10;Field 2;Final;Wood;2;xx;Oxford Touch;4;3;Galaxy Knights
NTS 3 2016;MXO;05/28/16;16:50;Field 1;Final;Silver;2;xx;Tumeke Sports;5;3;London Galaxy
NTS 3 2016;MXO;05/28/16;17:30;Field 1;Final;Gold;2;xx;Wigan Touch Warriors;7;6;London Scorpions
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
NTS 4 Finals 2016;MXO;07/23/16;10:00;Field 1;Pool A;Gold;4;xx;Wigan Touch Warriors;6;1;Cambridge Hornets
NTS 4 Finals 2016;MXO;07/23/16;10:00;Field 2;Pool A;Gold;4;xx;Bristol Fijians;3;5;Hot Custard
NTS 4 Finals 2016;MXO;07/23/16;10:00;Field 3;Pool B;Gold;4;xx;Tumeke Sports;5;4;Bareback Riders
NTS 4 Finals 2016;MXO;07/23/16;10:00;Field 4;Pool B;Gold;4;xx;London Galaxy;2;2;London Scorpions
NTS 4 Finals 2016;MXO;07/23/16;10:30;Field 1;Pool C;Gold;4;xx;CSSC Phantoms;4;3;Oxford Touch
NTS 4 Finals 2016;MXO;07/23/16;10:30;Field 2;Pool C;Gold;4;xx;Galaxy Knights;0;4;Manchester Chargers
NTS 4 Finals 2016;MXO;07/23/16;10:30;Field 3;Pool D;Gold;4;xx;Thames Valley Vikings;2;3;Canterbury Cougars
NTS 4 Finals 2016;MXO;07/23/16;10:30;Field 4;Pool D;Gold;4;xx;Cambridge Bees;2;8;Nottingham Hoods
NTS 4 Finals 2016;MXO;07/23/16;11:00;Field 1;Pool B;Gold;4;xx;Tumeke Sports;5;6;London Scorpions
NTS 4 Finals 2016;MXO;07/23/16;11:00;Field 2;Pool B;Gold;4;xx;Bareback Riders;4;5;London Galaxy
NTS 4 Finals 2016;MXO;07/23/16;11:00;Field 3;Pool A;Gold;4;xx;Wigan Touch Warriors;5;5;Bristol Fijians
NTS 4 Finals 2016;MXO;07/23/16;11:00;Field 4;Pool A;Gold;4;xx;Hot Custard;7;2;Cambridge Hornets
NTS 4 Finals 2016;MXO;07/23/16;11:30;Field 1;Pool D;Gold;4;xx;Thames Valley Vikings;7;1;Nottingham Hoods
NTS 4 Finals 2016;MXO;07/23/16;11:30;Field 2;Pool D;Gold;4;xx;Canterbury Cougars;3;0;Cambridge Bees
NTS 4 Finals 2016;MXO;07/23/16;11:30;Field 3;Pool C;Gold;4;xx;CSSC Phantoms;6;2;Galaxy Knights
NTS 4 Finals 2016;MXO;07/23/16;11:30;Field 4;Pool C;Gold;4;xx;Manchester Chargers;7;1;Oxford Touch
NTS 4 Finals 2016;MXO;07/23/16;12:00;Field 1;Pool A;Gold;4;xx;Wigan Touch Warriors;4;3;Hot Custard
NTS 4 Finals 2016;MXO;07/23/16;12:00;Field 2;Pool A;Gold;4;xx;Cambridge Hornets;2;5;Bristol Fijians
NTS 4 Finals 2016;MXO;07/23/16;12:00;Field 3;Pool B;Gold;4;xx;Tumeke Sports;5;2;London Galaxy
NTS 4 Finals 2016;MXO;07/23/16;12:00;Field 4;Pool B;Gold;4;xx;London Scorpions;3;1;Bareback Riders
NTS 4 Finals 2016;MXO;07/23/16;12:30;Field 1;Pool C;Gold;4;xx;CSSC Phantoms;5;7;Manchester Chargers
NTS 4 Finals 2016;MXO;07/23/16;12:30;Field 2;Pool C;Gold;4;xx;Oxford Touch;6;3;Galaxy Knights
NTS 4 Finals 2016;MXO;07/23/16;12:30;Field 3;Pool D;Gold;4;xx;Thames Valley Vikings;7;0;Cambridge Bees
NTS 4 Finals 2016;MXO;07/23/16;12:30;Field 4;Pool D;Gold;4;xx;Nottingham Hoods;5;4;Canterbury Cougars
NTS 4 Finals 2016;MXO;07/23/16;13:30;Field 2;Semifinal;Bronze;2;xx;Manchester Chargers;8;7;Canterbury Cougars
NTS 4 Finals 2016;MXO;07/23/16;13:30;Field 3;Semifinal;Bronze;2;xx;Thames Valley Vikings;7;5;CSSC Phantoms
NTS 4 Finals 2016;MXO;07/23/16;13:30;Field 4;Semifinal;Wood;2;xx;Oxford Touch;9;2;Cambridge Bees
NTS 4 Finals 2016;MXO;07/23/16;14:20;Field 2;Semifinal;Silver;2;xx;Bristol Fijians;4;8;Bareback Riders
NTS 4 Finals 2016;MXO;07/23/16;14:20;Field 3;Semifinal;Silver;2;xx;London Galaxy;7;4;Cambridge Hornets
NTS 4 Finals 2016;MXO;07/23/16;14:20;Field 4;Semifinal;Wood;2;xx;Nottingham Hoods;10;4;Galaxy Knights
NTS 4 Finals 2016;MXO;07/23/16;15:10;Field 1;Semifinal;Gold;2;xx;Wigan Touch Warriors;7;6;Tumeke Sports
NTS 4 Finals 2016;MXO;07/23/16;15:10;Field 2;Semifinal;Gold;2;xx;London Scorpions;1;3;Hot Custard
NTS 4 Finals 2016;MXO;07/23/16;16:00;Field 1;Final;Wood;2;xx;Oxford Touch;5;6;Nottingham Hoods
NTS 4 Finals 2016;MXO;07/23/16;16:00;Field 3;Third position;Wood;2;xx;Cambridge Bees;5;8;Galaxy Knights
NTS 4 Finals 2016;MXO;07/23/16;16:50;Field 1;Final;Bronze;2;xx;Manchester Chargers;4;6;Thames Valley Vikings
NTS 4 Finals 2016;MXO;07/23/16;16:50;Field 2;Third position;Silver;2;xx;Bristol Fijians;8;4;Cambridge Hornets
NTS 4 Finals 2016;MXO;07/23/16;16:50;Field 3;Third position;Bronze;2;xx;Canterbury Cougars;6;5;CSSC Phantoms
NTS 4 Finals 2016;MXO;07/23/16;17:40;Field 1;Final;Silver;2;xx;Bareback Riders;4;5;London Galaxy
NTS 4 Finals 2016;MXO;07/23/16;17:40;Field 2;Third position;Gold;2;xx;Tumeke Sports;-1;-1;London Scorpions
NTS 4 Finals 2016;MXO;07/23/16;18:30;Field 1;Final;Gold;2;xx;Wigan Touch Warriors;5;3;Hot Custard
